Brdisv1ABR81007614m.g	
Brdisv1ABR81007615m.g	GO:0005515
Brdisv1ABR81007616m.g	
Brdisv1ABR81007617m.g	
Brdisv1ABR81007618m.g	
Brdisv1ABR81007619m.g	
Brdisv1ABR81007620m.g	
Brdisv1ABR81007621m.g	
Brdisv1ABR81007622m.g	
Brdisv1ABR81007623m.g	
Brdisv1ABR81007624m.g	
Brdisv1ABR81007625m.g	
Brdisv1ABR81007626m.g	GO:0009055, GO:0051536
Brdisv1ABR81007627m.g	
Brdisv1ABR81007630m.g	GO:0008152, GO:0016787
Brdisv1ABR81007631m.g	GO:0008152, GO:0016787
Brdisv1ABR81007632m.g	
Brdisv1ABR81007633m.g	GO:0016021, GO:0016192
Brdisv1ABR81007634m.g	
Brdisv1ABR81007635m.g	
Brdisv1ABR81007636m.g	
Brdisv1ABR81007637m.g	
Brdisv1ABR81007639m.g	GO:0004857
Brdisv1ABR81007640m.g	
Brdisv1ABR81007641m.g	
Brdisv1ABR81007642m.g	
Brdisv1ABR81007644m.g	GO:0005515
Brdisv1ABR81007645m.g	
Brdisv1ABR81007646m.g	
Brdisv1ABR81007647m.g	GO:0005515
Brdisv1ABR81007648m.g	
Brdisv1ABR81007649m.g	
Brdisv1ABR81007650m.g	
Brdisv1ABR81007651m.g	GO:0043531
Brdisv1ABR81007652m.g	GO:0005634, GO:0006511, GO:0007275
Brdisv1ABR81007653m.g	
Brdisv1ABR81007654m.g	
Brdisv1ABR81007656m.g	
Brdisv1ABR81007657m.g	
Brdisv1ABR81007658m.g	
Brdisv1ABR81007659m.g	
Brdisv1ABR81007660m.g	
Brdisv1ABR81007661m.g	
Brdisv1ABR81007662m.g	
Brdisv1ABR81007663m.g	
Brdisv1ABR81007664m.g	GO:0004553, GO:0005975
Brdisv1ABR81007665m.g	
Brdisv1ABR81007666m.g	
Brdisv1ABR81007667m.g	GO:0007034
Brdisv1ABR81007668m.g	GO:0003700, GO:0006355, GO:0007275
Brdisv1ABR81007669m.g	
Brdisv1ABR81007670m.g	GO:0005515, GO:0006355, GO:0042393
Brdisv1ABR81007671m.g	GO:0000166, GO:0046872
Brdisv1ABR81007672m.g	GO:0016020, GO:0030001, GO:0046873, GO:0055085
Brdisv1ABR81007673m.g	
Brdisv1ABR81007674m.g	
Brdisv1ABR81007675m.g	
Brdisv1ABR81007676m.g	
Brdisv1ABR81007677m.g	
Brdisv1ABR81007680m.g	GO:0051539
Brdisv1ABR81007681m.g	
Brdisv1ABR81007682m.g	
Brdisv1ABR81007683m.g	GO:0005515, GO:0005634, GO:0008270, GO:0018024, GO:0034968, GO:0042393
Brdisv1ABR81007684m.g	
Brdisv1ABR81007685m.g	GO:0043531
Brdisv1ABR81007686m.g	GO:0003743, GO:0005515, GO:0005737, GO:0005852
Brdisv1ABR81007687m.g	GO:0008152, GO:0016829
Brdisv1ABR81007690m.g	
Brdisv1ABR81007691m.g	GO:0004672, GO:0006468, GO:0030246
Brdisv1ABR81007692m.g	GO:0005515
Brdisv1ABR81007693m.g	
Brdisv1ABR81007694m.g	
Brdisv1ABR81007695m.g	
Brdisv1ABR81007696m.g	
Brdisv1ABR81007697m.g	
Brdisv1ABR81007698m.g	
Brdisv1ABR81007699m.g	GO:0016787
Brdisv1ABR81007700m.g	GO:0003824, GO:0050662
Brdisv1ABR81007701m.g	
Brdisv1ABR81007702m.g	
Brdisv1ABR81007703m.g	
Brdisv1ABR81007705m.g	GO:0046983
Brdisv1ABR81007706m.g	GO:0003824, GO:0004721, GO:0004722, GO:0006470
Brdisv1ABR81007707m.g	GO:0046983
Brdisv1ABR81007708m.g	
Brdisv1ABR81007709m.g	
Brdisv1ABR81007710m.g	GO:0016788
Brdisv1ABR81007712m.g	
Brdisv1ABR81007719m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81007722m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81007725m.g	GO:0003700, GO:0006355, GO:0043565
Brdisv1ABR81007729m.g	GO:0016021, GO:0055085
Brdisv1ABR81007731m.g	GO:0005789, GO:0018279
Brdisv1ABR81007733m.g	
Brdisv1ABR81007738m.g	
Brdisv1ABR81007740m.g	GO:0005515
Brdisv1ABR81007741m.g	
Brdisv1ABR81007742m.g	
Brdisv1ABR81007743m.g	
Brdisv1ABR81007744m.g	GO:0005515
Brdisv1ABR81007745m.g	GO:0000160
Brdisv1ABR81007746m.g	GO:0005515
Brdisv1ABR81007747m.g	GO:0003723, GO:0003735, GO:0005840, GO:0006412
Brdisv1ABR81007748m.g	GO:0006694, GO:0008152, GO:0008168
Brdisv1ABR81007749m.g	GO:0006355, GO:0008270
Brdisv1ABR81007752m.g	GO:0016021, GO:0055085
Brdisv1ABR81007753m.g	GO:0004616, GO:0006098, GO:0050661, GO:0055114
Brdisv1ABR81007754m.g	
Brdisv1ABR81007755m.g	GO:0005750, GO:0006122
Brdisv1ABR81007756m.g	
Brdisv1ABR81007757m.g	
Brdisv1ABR81007758m.g	
Brdisv1ABR81007759m.g	GO:0016480
Brdisv1ABR81007761m.g	GO:0016480
Brdisv1ABR81007762m.g	GO:0016787
Brdisv1ABR81007763m.g	
Brdisv1ABR81007764m.g	
Brdisv1ABR81007765m.g	
Brdisv1ABR81007766m.g	
Brdisv1ABR81007768m.g	GO:0003700, GO:0006355
Brdisv1ABR81007770m.g	GO:0003676, GO:0005634
Brdisv1ABR81007771m.g	GO:0005515
Brdisv1ABR81007772m.g	
Brdisv1ABR81007773m.g	GO:0003735, GO:0005840, GO:0006412
Brdisv1ABR81007774m.g	GO:0005515
Brdisv1ABR81007775m.g	
Brdisv1ABR81007776m.g	GO:0005198, GO:0006886, GO:0016192, GO:0030117, GO:0030126
Brdisv1ABR81007777m.g	
Brdisv1ABR81007778m.g	
Brdisv1ABR81007779m.g	
Brdisv1ABR81007780m.g	
Brdisv1ABR81007781m.g	GO:0003824, GO:0009451, GO:0051536, GO:0051539
Brdisv1ABR81007782m.g	GO:0004553, GO:0005975
Brdisv1ABR81007783m.g	GO:0005515
Brdisv1ABR81007784m.g	GO:0005975, GO:0016868, GO:0071704
Brdisv1ABR81007785m.g	
Brdisv1ABR81007786m.g	
Brdisv1ABR81007787m.g	
Brdisv1ABR81007788m.g	GO:0006486, GO:0008378, GO:0016020, GO:0030246
Brdisv1ABR81007790m.g	GO:0005525
Brdisv1ABR81007793m.g	GO:0006486, GO:0008378, GO:0016020, GO:0016757, GO:0030246
Brdisv1ABR81007794m.g	
Brdisv1ABR81007795m.g	
Brdisv1ABR81007797m.g	GO:0031047
Brdisv1ABR81007799m.g	GO:0016021, GO:0016192
Brdisv1ABR81007800m.g	
Brdisv1ABR81007801m.g	GO:0005975, GO:0016901, GO:0048038
Brdisv1ABR81007802m.g	
Brdisv1ABR81007803m.g	GO:0006396
Brdisv1ABR81007804m.g	GO:0005524
Brdisv1ABR81007805m.g	GO:0005524
Brdisv1ABR81007806m.g	GO:0005524
Brdisv1ABR81007807m.g	GO:0005515
Brdisv1ABR81007808m.g	
Brdisv1ABR81007809m.g	GO:0005524
Brdisv1ABR81007810m.g	
Brdisv1ABR81007811m.g	
Brdisv1ABR81007812m.g	
Brdisv1ABR81007813m.g	
Brdisv1ABR81007814m.g	GO:0005634, GO:0006352
Brdisv1ABR81007815m.g	
Brdisv1ABR81007816m.g	GO:0004252, GO:0006508
Brdisv1ABR81007817m.g	
Brdisv1ABR81007819m.g	GO:0000166, GO:0046872
Brdisv1ABR81007820m.g	
Brdisv1ABR81007821m.g	GO:0005622, GO:0005801, GO:0006888
Brdisv1ABR81007822m.g	
Brdisv1ABR81007823m.g	GO:0008152, GO:0016491, GO:0055114
Brdisv1ABR81007826m.g	
Brdisv1ABR81007829m.g	
Brdisv1ABR81007830m.g	
Brdisv1ABR81007831m.g	
Brdisv1ABR81007832m.g	GO:0006457
Brdisv1ABR81007833m.g	
Brdisv1ABR81007834m.g	GO:0005524
Brdisv1ABR81007835m.g	GO:0003676, GO:0008270
Brdisv1ABR81007836m.g	GO:0003824, GO:0016491, GO:0050660, GO:0055114
Brdisv1ABR81007838m.g	
Brdisv1ABR81007839m.g	GO:0003677, GO:0046983
Brdisv1ABR81007840m.g	GO:0003677, GO:0046983
Brdisv1ABR81007841m.g	GO:0003735, GO:0005622, GO:0005840, GO:0006412
Brdisv1ABR81007842m.g	
Brdisv1ABR81007843m.g	GO:0003677, GO:0046983
Brdisv1ABR81007844m.g	GO:0003677, GO:0046983
Brdisv1ABR81007845m.g	GO:0003677, GO:0006357, GO:0032784
Brdisv1ABR81007846m.g	GO:0006357, GO:0032784
Brdisv1ABR81007847m.g	
Brdisv1ABR81007849m.g	GO:0043531
Brdisv1ABR81007853m.g	GO:0003682, GO:0005515
Brdisv1ABR81007854m.g	
Brdisv1ABR81007855m.g	GO:0006662, GO:0015035, GO:0045454
Brdisv1ABR81007860m.g	
Brdisv1ABR81007868m.g	
Brdisv1ABR81007869m.g	GO:0003713, GO:0006355
Brdisv1ABR81007871m.g	
Brdisv1ABR81007872m.g	
Brdisv1ABR81007876m.g	GO:0051225, GO:0070652
Brdisv1ABR81007877m.g	
Brdisv1ABR81007878m.g	GO:0016020
Brdisv1ABR81007879m.g	GO:0008289
Brdisv1ABR81007881m.g	GO:0004672, GO:0006468
Brdisv1ABR81007882m.g	GO:0004672, GO:0006468
Brdisv1ABR81007883m.g	GO:0000723, GO:0003677, GO:0003684, GO:0004003, GO:0005634, GO:0006303, GO:0042162, GO:0043564
Brdisv1ABR81007884m.g	GO:0000786, GO:0003677, GO:0005634, GO:0006334
Brdisv1ABR81007885m.g	GO:0003735, GO:0005840, GO:0006412
Brdisv1ABR81007886m.g	GO:0003682
Brdisv1ABR81007888m.g	
Brdisv1ABR81007889m.g	GO:0000079, GO:0006355, GO:0019901
Brdisv1ABR81007891m.g	
Brdisv1ABR81007892m.g	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Brdisv1ABR81007893m.g	
Brdisv1ABR81007897m.g	GO:0003968
Brdisv1ABR81007900m.g	
Brdisv1ABR81007901m.g	
Brdisv1ABR81007902m.g	
Brdisv1ABR81007903m.g	GO:0008033, GO:0017150, GO:0050660, GO:0055114
Brdisv1ABR81007904m.g	GO:0008033, GO:0017150, GO:0050660, GO:0055114
Brdisv1ABR81007905m.g	GO:0005506, GO:0006633, GO:0016491, GO:0055114
Brdisv1ABR81007906m.g	GO:0007034
Brdisv1ABR81007908m.g	GO:0005506, GO:0006633, GO:0016491, GO:0055114
Brdisv1ABR81007909m.g	
Brdisv1ABR81007912m.g	GO:0009186, GO:0055114
Brdisv1ABR81007913m.g	
Brdisv1ABR81007914m.g	GO:0003700, GO:0006355, GO:0043565
Brdisv1ABR81007917m.g	
Brdisv1ABR81007918m.g	GO:0005739, GO:0033617
Brdisv1ABR81007919m.g	
Brdisv1ABR81007920m.g	
Brdisv1ABR81007921m.g	GO:0003735, GO:0005840, GO:0006412
Brdisv1ABR81007922m.g	GO:0000287
Brdisv1ABR81007923m.g	GO:0003735, GO:0005840, GO:0006412
Brdisv1ABR81007924m.g	GO:0003824, GO:0009058
Brdisv1ABR81007926m.g	GO:0000413, GO:0003755, GO:0006457
Brdisv1ABR81007927m.g	
Brdisv1ABR81007928m.g	
Brdisv1ABR81007929m.g	GO:0003677
Brdisv1ABR81007930m.g	
Brdisv1ABR81007931m.g	
Brdisv1ABR81007932m.g	
Brdisv1ABR81007933m.g	
Brdisv1ABR81007934m.g	
Brdisv1ABR81007935m.g	
Brdisv1ABR81007937m.g	GO:0003700, GO:0005634, GO:0006355, GO:0009408, GO:0043565
Brdisv1ABR81007938m.g	
Brdisv1ABR81007940m.g	
Brdisv1ABR81007941m.g	
Brdisv1ABR81007942m.g	
Brdisv1ABR81007943m.g	
Brdisv1ABR81007944m.g	
Brdisv1ABR81007945m.g	
Brdisv1ABR81007946m.g	GO:0043531
Brdisv1ABR81007947m.g	GO:0005515
Brdisv1ABR81007949m.g	GO:0000049
Brdisv1ABR81007952m.g	
Brdisv1ABR81007953m.g	GO:0006633, GO:0008610, GO:0016020, GO:0016747
Brdisv1ABR81007954m.g	
Brdisv1ABR81007955m.g	
Brdisv1ABR81007956m.g	GO:0004672, GO:0005524, GO:0006468
Brdisv1ABR81007960m.g	GO:0004751, GO:0009052
Brdisv1ABR81007962m.g	
Brdisv1ABR81007963m.g	
Brdisv1ABR81007964m.g	
Brdisv1ABR81007965m.g	
Brdisv1ABR81007966m.g	
Brdisv1ABR81007967m.g	
Brdisv1ABR81007968m.g	
Brdisv1ABR81007969m.g	
Brdisv1ABR81007970m.g	GO:0005515
Brdisv1ABR81007972m.g	
Brdisv1ABR81007973m.g	
Brdisv1ABR81007977m.g	
Brdisv1ABR81007978m.g	
Brdisv1ABR81007979m.g	
Brdisv1ABR81007980m.g	GO:0005515, GO:0008270
Brdisv1ABR81007982m.g	
Brdisv1ABR81007983m.g	GO:0005515, GO:0008270
Brdisv1ABR81007984m.g	
Brdisv1ABR81007985m.g	
Brdisv1ABR81007986m.g	GO:0006812, GO:0008324, GO:0016021, GO:0055085
Brdisv1ABR81007988m.g	
Brdisv1ABR81007989m.g	
Brdisv1ABR81007990m.g	
Brdisv1ABR81007991m.g	
Brdisv1ABR81007992m.g	
Brdisv1ABR81007993m.g	
Brdisv1ABR81007994m.g	
Brdisv1ABR81007995m.g	GO:0003723, GO:0003735, GO:0005622, GO:0005840, GO:0006412
Brdisv1ABR81007997m.g	GO:0005515
Brdisv1ABR81007999m.g	
Brdisv1ABR81008000m.g	
Brdisv1ABR81008001m.g	GO:0016021, GO:0055085
Brdisv1ABR81008002m.g	
Brdisv1ABR81008003m.g	
Brdisv1ABR81008005m.g	
Brdisv1ABR81008007m.g	GO:0009772, GO:0019684, GO:0045156
Brdisv1ABR81008008m.g	
Brdisv1ABR81008009m.g	
Brdisv1ABR81008010m.g	
Brdisv1ABR81008011m.g	
Brdisv1ABR81008012m.g	
Brdisv1ABR81008013m.g	
Brdisv1ABR81008014m.g	
Brdisv1ABR81008015m.g	
Brdisv1ABR81008018m.g	GO:0006012, GO:0008108, GO:0008270
Brdisv1ABR81008019m.g	
Brdisv1ABR81008020m.g	GO:0003676, GO:0004519
Brdisv1ABR81008022m.g	GO:0005515
Brdisv1ABR81008024m.g	GO:0016491, GO:0055114
Brdisv1ABR81008025m.g	
Brdisv1ABR81008027m.g	
Brdisv1ABR81008028m.g	
Brdisv1ABR81008029m.g	
Brdisv1ABR81008030m.g	GO:0004553, GO:0005975
Brdisv1ABR81008031m.g	GO:0003676, GO:0003723, GO:0004654, GO:0006402
Brdisv1ABR81008032m.g	GO:0005622, GO:0005801, GO:0006888
Brdisv1ABR81008033m.g	GO:0003677, GO:0008270
Brdisv1ABR81008034m.g	
Brdisv1ABR81008035m.g	GO:0005515
Brdisv1ABR81008038m.g	
Brdisv1ABR81008039m.g	GO:0003677, GO:0008270
Brdisv1ABR81008040m.g	
Brdisv1ABR81008041m.g	
Brdisv1ABR81008042m.g	GO:0009058, GO:0016844
Brdisv1ABR81008043m.g	
Brdisv1ABR81008046m.g	GO:0004672, GO:0006468
Brdisv1ABR81008049m.g	
Brdisv1ABR81008050m.g	GO:0009055
Brdisv1ABR81008051m.g	
Brdisv1ABR81008052m.g	GO:0009055
Brdisv1ABR81008053m.g	
Brdisv1ABR81008054m.g	GO:0005509, GO:0009523, GO:0009654, GO:0015979, GO:0019898, GO:0042549
Brdisv1ABR81008055m.g	
Brdisv1ABR81008056m.g	GO:0004553, GO:0005975
Brdisv1ABR81008058m.g	
Brdisv1ABR81008059m.g	
Brdisv1ABR81008060m.g	
Brdisv1ABR81008061m.g	
Brdisv1ABR81008062m.g	
Brdisv1ABR81008063m.g	GO:0005515
Brdisv1ABR81008064m.g	
Brdisv1ABR81008065m.g	
Brdisv1ABR81008066m.g	
Brdisv1ABR81008067m.g	
Brdisv1ABR81008069m.g	GO:0000166, GO:0004812, GO:0004827, GO:0005524, GO:0005737, GO:0006418, GO:0006433
Brdisv1ABR81008070m.g	
Brdisv1ABR81008071m.g	GO:0005515
Brdisv1ABR81008072m.g	GO:0016491, GO:0055114
Brdisv1ABR81008076m.g	
Brdisv1ABR81008077m.g	
Brdisv1ABR81008078m.g	
Brdisv1ABR81008079m.g	GO:0005515, GO:0043531
Brdisv1ABR81008080m.g	GO:0016021, GO:0055085
Brdisv1ABR81008081m.g	
Brdisv1ABR81008082m.g	
Brdisv1ABR81008083m.g	
Brdisv1ABR81008084m.g	
Brdisv1ABR81008085m.g	
Brdisv1ABR81008086m.g	
Brdisv1ABR81008087m.g	GO:0005515, GO:0016020
Brdisv1ABR81008088m.g	
Brdisv1ABR81008089m.g	
Brdisv1ABR81008091m.g	
Brdisv1ABR81008092m.g	
Brdisv1ABR81008093m.g	
Brdisv1ABR81008094m.g	
Brdisv1ABR81008096m.g	GO:0001510, GO:0008171, GO:0008173
Brdisv1ABR81008098m.g	
Brdisv1ABR81008099m.g	
Brdisv1ABR81008100m.g	
Brdisv1ABR81008101m.g	
Brdisv1ABR81008102m.g	
Brdisv1ABR81008103m.g	
Brdisv1ABR81008104m.g	GO:0008152, GO:0016758
Brdisv1ABR81008105m.g	
Brdisv1ABR81008106m.g	
Brdisv1ABR81008108m.g	
Brdisv1ABR81008109m.g	GO:0008152, GO:0016787
Brdisv1ABR81008110m.g	
Brdisv1ABR81008113m.g	
Brdisv1ABR81008114m.g	
Brdisv1ABR81008118m.g	
Brdisv1ABR81008119m.g	
Brdisv1ABR81008120m.g	
Brdisv1ABR81008121m.g	
Brdisv1ABR81008122m.g	GO:0008152, GO:0016758
Brdisv1ABR81008123m.g	
Brdisv1ABR81008124m.g	
Brdisv1ABR81008125m.g	
Brdisv1ABR81008126m.g	
Brdisv1ABR81008127m.g	
Brdisv1ABR81008128m.g	
Brdisv1ABR81008129m.g	GO:0008270
Brdisv1ABR81008130m.g	GO:0006355
Brdisv1ABR81008131m.g	
Brdisv1ABR81008132m.g	
Brdisv1ABR81008133m.g	
Brdisv1ABR81008134m.g	GO:0000166, GO:0004812, GO:0005524, GO:0006418
Brdisv1ABR81008135m.g	
Brdisv1ABR81008136m.g	
Brdisv1ABR81008137m.g	
Brdisv1ABR81008138m.g	
Brdisv1ABR81008139m.g	GO:0005515
Brdisv1ABR81008140m.g	GO:0000166, GO:0004832, GO:0005524, GO:0005737, GO:0006438
Brdisv1ABR81008141m.g	GO:0008171, GO:0046983
Brdisv1ABR81008142m.g	
Brdisv1ABR81008143m.g	
Brdisv1ABR81008144m.g	GO:0005737, GO:0006629, GO:0016021, GO:0016627
Brdisv1ABR81008146m.g	GO:0005737, GO:0006629, GO:0016021, GO:0016627
Brdisv1ABR81008147m.g	
Brdisv1ABR81008149m.g	
Brdisv1ABR81008150m.g	
Brdisv1ABR81008152m.g	
Brdisv1ABR81008155m.g	GO:0004672, GO:0006468
Brdisv1ABR81008156m.g	GO:0005515
Brdisv1ABR81008158m.g	
Brdisv1ABR81008159m.g	GO:0016020, GO:0055085
Brdisv1ABR81008160m.g	
Brdisv1ABR81008161m.g	GO:0046373, GO:0046556
Brdisv1ABR81008163m.g	
Brdisv1ABR81008164m.g	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Brdisv1ABR81008165m.g	
Brdisv1ABR81008166m.g	
Brdisv1ABR81008167m.g	GO:0003697, GO:0070188
Brdisv1ABR81008168m.g	
Brdisv1ABR81008169m.g	
Brdisv1ABR81008170m.g	
Brdisv1ABR81008171m.g	GO:0003677, GO:0008289
Brdisv1ABR81008172m.g	
Brdisv1ABR81008174m.g	GO:0004672, GO:0006468
Brdisv1ABR81008175m.g	GO:0005515, GO:0008270
Brdisv1ABR81008176m.g	
Brdisv1ABR81008177m.g	GO:0009055, GO:0015035, GO:0045454
Brdisv1ABR81008178m.g	
Brdisv1ABR81008179m.g	
Brdisv1ABR81008180m.g	GO:0008375, GO:0016020
Brdisv1ABR81008182m.g	
Brdisv1ABR81008183m.g	GO:0005515
Brdisv1ABR81008184m.g	
Brdisv1ABR81008185m.g	
Brdisv1ABR81008186m.g	
Brdisv1ABR81008187m.g	
Brdisv1ABR81008188m.g	
Brdisv1ABR81008189m.g	GO:0000126, GO:0006352, GO:0006355, GO:0006384, GO:0008270
Brdisv1ABR81008190m.g	
Brdisv1ABR81008191m.g	
Brdisv1ABR81008192m.g	
Brdisv1ABR81008193m.g	GO:0006952
Brdisv1ABR81008195m.g	GO:0042274
Brdisv1ABR81008196m.g	GO:0016491, GO:0055114
Brdisv1ABR81008197m.g	
Brdisv1ABR81008199m.g	GO:0003723, GO:0004809, GO:0008033
Brdisv1ABR81008200m.g	GO:0006281
Brdisv1ABR81008201m.g	GO:0006952
Brdisv1ABR81008202m.g	
Brdisv1ABR81008203m.g	GO:0006952
Brdisv1ABR81008204m.g	
Brdisv1ABR81008205m.g	GO:0003677, GO:0046983
Brdisv1ABR81008206m.g	GO:0003677, GO:0046983
Brdisv1ABR81008207m.g	
Brdisv1ABR81008208m.g	GO:0016788
Brdisv1ABR81008209m.g	GO:0005515
Brdisv1ABR81008211m.g	
Brdisv1ABR81008212m.g	
Brdisv1ABR81008213m.g	
Brdisv1ABR81008214m.g	
Brdisv1ABR81008215m.g	
Brdisv1ABR81008216m.g	
Brdisv1ABR81008217m.g	
Brdisv1ABR81008218m.g	
Brdisv1ABR81008221m.g	GO:0005576, GO:0008083, GO:0008283
Brdisv1ABR81008222m.g	
Brdisv1ABR81008223m.g	
Brdisv1ABR81008224m.g	
Brdisv1ABR81008225m.g	
Brdisv1ABR81008226m.g	GO:0003700, GO:0006355, GO:0007275
Brdisv1ABR81008227m.g	
Brdisv1ABR81008228m.g	
Brdisv1ABR81008229m.g	GO:0003700, GO:0006355
Brdisv1ABR81008230m.g	
Brdisv1ABR81008232m.g	GO:0016020
Brdisv1ABR81008234m.g	
Brdisv1ABR81008235m.g	GO:0003676
Brdisv1ABR81008236m.g	
Brdisv1ABR81008237m.g	GO:0003676
Brdisv1ABR81008238m.g	
Brdisv1ABR81008239m.g	
Brdisv1ABR81008241m.g	
Brdisv1ABR81008244m.g	
Brdisv1ABR81008245m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008246m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008247m.g	GO:0003676
Brdisv1ABR81008250m.g	
Brdisv1ABR81008251m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008252m.g	
Brdisv1ABR81008253m.g	GO:0008152, GO:0016491
Brdisv1ABR81008254m.g	
Brdisv1ABR81008255m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008256m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008258m.g	GO:0008033, GO:0017150, GO:0050660, GO:0055114
Brdisv1ABR81008265m.g	
Brdisv1ABR81008266m.g	GO:0005215, GO:0006810, GO:0006811, GO:0016020, GO:0055085
Brdisv1ABR81008267m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008268m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008269m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008270m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008271m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008272m.g	GO:0004672, GO:0006468, GO:0030246
Brdisv1ABR81008274m.g	GO:0004672, GO:0006468
Brdisv1ABR81008276m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008277m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008278m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008280m.g	GO:0008270
Brdisv1ABR81008281m.g	GO:0004618, GO:0006096
Brdisv1ABR81008283m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008284m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008286m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008287m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008288m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008289m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008290m.g	GO:0004129, GO:0005743, GO:0005751
Brdisv1ABR81008291m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008296m.g	GO:0003677, GO:0005634, GO:0006355
Brdisv1ABR81008297m.g	
Brdisv1ABR81008298m.g	GO:0005525
Brdisv1ABR81008299m.g	
Brdisv1ABR81008300m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008301m.g	
Brdisv1ABR81008302m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008303m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008304m.g	
Brdisv1ABR81008305m.g	
Brdisv1ABR81008306m.g	
Brdisv1ABR81008307m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008308m.g	
Brdisv1ABR81008309m.g	
Brdisv1ABR81008310m.g	
Brdisv1ABR81008311m.g	
Brdisv1ABR81008312m.g	
Brdisv1ABR81008313m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008314m.g	GO:0004672, GO:0005524, GO:0006468
Brdisv1ABR81008315m.g	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Brdisv1ABR81008317m.g	
Brdisv1ABR81008318m.g	
Brdisv1ABR81008319m.g	GO:0004672, GO:0005515, GO:0005524, GO:0006468
Brdisv1ABR81008320m.g	
Brdisv1ABR81008321m.g	
Brdisv1ABR81008322m.g	
Brdisv1ABR81008323m.g	GO:0003677, GO:0046983
Brdisv1ABR81008324m.g	GO:0003677, GO:0046983
Brdisv1ABR81008325m.g	
Brdisv1ABR81008326m.g	GO:0004672, GO:0005515, GO:0005524, GO:0006468
Brdisv1ABR81008327m.g	GO:0004672, GO:0005524, GO:0006468
Brdisv1ABR81008328m.g	GO:0003690, GO:0005739, GO:0006355
Brdisv1ABR81008329m.g	GO:0016491, GO:0055114
Brdisv1ABR81008330m.g	GO:0004672, GO:0005515, GO:0005524, GO:0006468
Brdisv1ABR81008331m.g	GO:0004672, GO:0005515, GO:0005524, GO:0006468
Brdisv1ABR81008332m.g	
Brdisv1ABR81008333m.g	
Brdisv1ABR81008334m.g	GO:0005515
Brdisv1ABR81008337m.g	
Brdisv1ABR81008338m.g	
Brdisv1ABR81008339m.g	GO:0003677, GO:0006355
Brdisv1ABR81008340m.g	GO:0003854, GO:0006694, GO:0016616, GO:0055114
Brdisv1ABR81008341m.g	
Brdisv1ABR81008345m.g	GO:0004672, GO:0006468
Brdisv1ABR81008346m.g	GO:0004672, GO:0005524, GO:0006468
Brdisv1ABR81008347m.g	
Brdisv1ABR81008348m.g	GO:0003677, GO:0046983
Brdisv1ABR81008349m.g	
Brdisv1ABR81008350m.g	
Brdisv1ABR81008352m.g	GO:0003700, GO:0006355, GO:0007275
Brdisv1ABR81008354m.g	GO:0016491, GO:0055114
Brdisv1ABR81008355m.g	
Brdisv1ABR81008356m.g	
Brdisv1ABR81008358m.g	GO:0005634, GO:0051726
Brdisv1ABR81008360m.g	
Brdisv1ABR81008362m.g	
Brdisv1ABR81008363m.g	
Brdisv1ABR81008364m.g	
Brdisv1ABR81008365m.g	
Brdisv1ABR81008366m.g	GO:0004175, GO:0004298, GO:0005839, GO:0006511, GO:0019773, GO:0051603
